iu_ac,date_debut,date_fin,libelle,iu_nd_aval,libelle_nd_aval,iu_nd_amont,libelle_nd_amont,geo_point_2d_lon,geo_point_2d_lat,geo_shape_type,geo_shape_geometry_coordinates,geo_shape_geometry_type
5623,1997-01-08T02:00:00,2023-01-01T02:00:00,Av_du_Maine,2952,Av_Maine-Raymond_Losserand,2951,Av_Maine-Daguerre,2.323417023528873,48.8364688356713,Feature,"[[2.3235640548653556, 48.836092538948826], [2.3232699921923903, 48.83684513239377]]",LineString
5615,1997-01-08T02:00:00,2023-01-01T02:00:00,Av_du_Maine,2948,Maine-Plantes-Gassendi,406,Av_du_Maine-Thibaud,2.325541517448544,48.83132451237834,Feature,"[[2.326018928332136, 48.83018300290963], [2.3250641065649518, 48.83246602184705]]",LineString
1790,1996-10-03T04:00:00,2023-01-01T02:00:00,AI_Chapelle_bretelle_3b,2894,Chapelle_bretelle_3b-Bretelle_1,953,Bretelle_3-Bretelle_3b,2.3616593638287555,48.900385379657536,Feature,"[[2.3611564326655836, 48.90045158224115], [2.3615657341723857, 48.900376252849405], [2.3621662019577663, 48.90035497287037]]",LineString
1793,1996-10-03T04:00:00,2023-01-01T02:00:00,Chapelle_Bretelle_5,956,Chapelle_bretelles_2-4-A1_Y,3488,Av_Pte_Chapelle-Acces_A1-BP,2.3592722415448253,48.90074589784248,Feature,"[[2.3593453911510958, 48.89928742150291], [2.35937171186857, 48.90016464652931], [2.3594167619220516, 48.901029722356924], [2.359165504642859, 48.901385819629915], [2.358907963766678, 48.902148848993384]]",LineString
5506,1996-11-20T02:00:00,2023-01-01T02:00:00,Chapelle_bretelle_1,2893,Chapelle_bretelle_1-Bretelle_7,3194,Chapelle_bretelles_1-8-A1_W,2.3587347051270644,48.901392097851605,Feature,"[[2.3586170263200725, 48.90215748957479], [2.3587366406655943, 48.90148910365984], [2.3587593252963788, 48.901154707266556], [2.3588400995363936, 48.90062481400148]]",LineString
5316,1996-10-28T02:00:00,2023-01-01T02:00:00,SE_RN13_bretelle_4,2795,RN13_Y,2810,SE_Maillot_RN13,2.2810314822317443,48.88025334536302,Feature,"[[2.2831518518779084, 48.882576187101684], [2.282582043484578, 48.8820262468428], [2.281804478277171, 48.880997616801004], [2.281197580717834, 48.88015358748841], [2.280762307463219, 48.87942481068944], [2.280445662226345, 48.87906390943655], [2.2801449701256806, 48.87889075946213], [2.279638585533672, 48.878829535139445], [2.2792605657437317, 48.878885438198665], [2.278484206270241, 48.879117378047006]]",LineString
5547,1996-12-11T02:00:00,2023-01-01T02:00:00,General_Anselin_bretelle_20,2791,Bruix-T.de_Martel-Gal_Anselin,2891,Gal_Anselin-Bretelles_15-19,2.2782960844177187,48.875345673843505,Feature,"[[2.2778544113011505, 48.87569287192435], [2.278203253201566, 48.87551343445658], [2.278386399693404, 48.87540744485703], [2.278479152269584, 48.875297348763205], [2.2784996705449387, 48.875099616900734], [2.2784547410051803, 48.874844067430274]]",LineString
6139,1998-05-22T04:00:00,2023-01-01T02:00:00,RN13_W_bretelle_14,2241,Maillot_bretelles_14-15-16,3234,RN13_W,2.279100776832322,48.87879384147381,Feature,"[[2.278361393126516, 48.879053405190184], [2.2792436186439637, 48.878769069454556], [2.2795919402304596, 48.878628386785856], [2.2797679834319404, 48.87842138361575]]",LineString
4597,1996-10-16T04:00:00,2023-01-01T02:00:00,Pl_Pte_Molitor,2449,Bd_Murat-Molitor,2455,Pte_Molitor,2.2565136526354888,48.84524898194855,Feature,"[[2.2556842548180986, 48.84519120345096], [2.256780957287704, 48.845261706086326], [2.2573415349398007, 48.84532404209684]]",LineString
6027,1997-10-10T04:00:00,2023-01-01T02:00:00,Auber,3119,Auber-Caumartin,3111,Haussmann-Tronchet-Havre,2.3277581722807135,48.87340746422046,Feature,"[[2.3271790570376845, 48.87373663042154], [2.3283372875237425, 48.873078298019394]]",LineString
1741,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Macdonald,912,Ney-Macdonald-Aubervilliers,3048,Bd Macdonald-Allee des Cardinoux,2.3718848078306394,48.89879794166572,Feature,"[[2.372624980087122, 48.8988092384447], [2.371144635574156, 48.89878664488674]]",LineString
6648,2007-07-25T04:00:00,2023-01-01T02:00:00,Pyrenees,3441,Pyrenees-Orteaux,3442,Pyrenees-face_89,2.4053943368251516,48.85515888932529,Feature,"[[2.4057575437241145, 48.85405396963089], [2.405363870532564, 48.8553650798752], [2.4049508442091416, 48.85623285718189]]",LineString
330,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_St_Germain,191,Bd_St_Germain-Lille,190,Bd_St_Germain-A.Briand,2.320127765441593,48.86161539750012,Feature,"[[2.3196576443953463, 48.86209789915482], [2.32059788648784, 48.86113289584542]]",LineString
1836,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Denfert_Rochereau,378,Av_Denf_Roch-St_Vincent_de_Paul,376,Av_Denfert_Rochereau-Cassini,2.334761656934771,48.83688692883817,Feature,"[[2.335519967848889, 48.83766814682639], [2.334003346020653, 48.83610571084995]]",LineString
1835,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Denfert_Rochereau,376,Av_Denfert_Rochereau-Cassini,378,Av_Denf_Roch-St_Vincent_de_Paul,2.3349389096819317,48.83681842032698,Feature,"[[2.334188571884323, 48.83603150078835], [2.3356892474795403, 48.8376053398656]]",LineString
5028,1996-10-21T04:00:00,2023-01-01T02:00:00,Av_d'Italie,2655,Italie-Choisy-Vincent_Auriol,2656,Av_d'Italie-Vandrezanne,2.3563817971064673,48.82955548290616,Feature,"[[2.3567016305943387, 48.82844021484636], [2.356061963618596, 48.83067075096595]]",LineString
734,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Jourdan,424,Bd_Jourdan-Cite_Universitaire,425,Bd_Jourdan-Arcueil,2.342211340913214,48.819750123159174,Feature,"[[2.342864502146846, 48.81967172864702], [2.3415581796795824, 48.81982851767135]]",LineString
1219,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Kellermann,461,Bd_Kellermann-Face_N?_12,469,Bd_Kellermann-Dr_Bourneville,2.3572468037137906,48.819617632993925,Feature,"[[2.3577497233634315, 48.81926321758196], [2.3570744795654073, 48.81973158370539], [2.356754891399371, 48.81998682685479]]",LineString
851,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Massena,488,Av_d'Ivry-Av_Pte_d'Ivry,490,Bd_Massena-Pean,2.3703645272925877,48.82201307711139,Feature,"[[2.3715391785160493, 48.82240893538572], [2.369189876069126, 48.82161721883707]]",LineString
260,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Madeleine,158,Madeleine-Tronchet,157,Madeleine-Seze,2.325425727445687,48.870712562244066,Feature,"[[2.325715853057665, 48.87061775635231], [2.325135601833709, 48.87080736813582]]",LineString
766,1996-10-03T04:00:00,2023-01-01T02:00:00,Romain_Rolland,440,Pte_Orleans-RN20-Romain_Rolland,439,Legion_Etrangere-Sortie_PE-R.Rol,2.3247015207865482,48.82000905003127,Feature,"[[2.323949149884894, 48.82018573889848], [2.3254538916882024, 48.81983236116407]]",LineString
4640,1996-10-16T04:00:00,2023-01-01T02:00:00,Bd_Exelmans,2472,Exelmans-Michel_Ange,2471,Bd_Exelmans-Chardon_Lagache,2.262035530339001,48.84235058766659,Feature,"[[2.263865167872605, 48.841533798023164], [2.2620415025296574, 48.84234792453964], [2.2602058905883573, 48.84316737234376]]",LineString
6929,2015-06-08T04:00:00,2023-01-01T02:00:00,AI_Clichy,2028,AI_Clichy,3584,AI_Clichy-1,2.312157136223504,48.897189217479095,Feature,"[[2.3114520878499314, 48.89685604765353], [2.3128621845970767, 48.89752238730466]]",LineString
6949,2015-06-11T04:00:00,2023-01-01T02:00:00,AE_Asnieres,2267,AE_Asnieres,3604,AE_Asnieres-1,2.299367067613926,48.891026752364986,Feature,"[[2.2997940182192145, 48.89140020540477], [2.2989401170086374, 48.8906532993252]]",LineString
6745,2012-07-04T04:00:00,2023-01-01T02:00:00,Bd_St_Martin,3497,Bd_St_Martin_Face_9,334,Bd_St_Martin_(Theatre),2.358978728678858,48.86842940508086,Feature,"[[2.357503162325618, 48.86865337951581], [2.3604542950320977, 48.8682054306459]]",LineString
4767,1996-10-17T04:00:00,2023-01-01T02:00:00,Berthollet,364,Bd_Port_Royal-Glaciere,2575,Claude_Bernard-Berthollet,2.345642353095764,48.838994078600955,Feature,"[[2.3459251031482924, 48.8402744338502], [2.3453596030432355, 48.83771372335173]]",LineString
5990,1997-09-23T04:00:00,2023-01-01T02:00:00,Sante,2626,Alesia-Sante-Glaciere-Tolbiac,2907,Victor_Marchand-Sante,2.3415828677440595,48.82766303676654,Feature,"[[2.341528489780355, 48.82882411444276], [2.3416372457077643, 48.82650195909031]]",LineString
1303,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Jules_Ferry,716,Republique-Jules_Ferry,714,Bd_Jules_Ferry,2.3683409682012444,48.8670098136846,Feature,"[[2.3678632544458105, 48.86761860621842], [2.368818681956678, 48.86640102115076]]",LineString
6372,2001-02-22T02:00:00,2023-01-01T02:00:00,Bd_de_Charonne,3302,Bd_Charonne-Alexandre_Dumas,2531,Bd_Charonne-Vignoles,2.396694055375142,48.85372722942798,Feature,"[[2.3972379138067237, 48.85304633557153], [2.3961501969435606, 48.85440812328445]]",LineString
4323,1996-10-10T04:00:00,2023-01-01T02:00:00,Av_Niel,2318,Niel-Laugier,2320,Niel-Rennequin,2.296083791188897,48.88240702661885,Feature,"[[2.2963337435931908, 48.882894654583055], [2.2958338387846036, 48.881919398654645]]",LineString
5244,1996-10-28T02:00:00,2023-01-01T02:00:00,Bd_Pershing,2758,Pl_General_Koenig,2766,Maillot-Face_Congres,2.283085764306059,48.87989402751596,Feature,"[[2.282157368651211, 48.878750360167274], [2.2823938398359043, 48.87931571789807], [2.284190864342597, 48.88091143481429]]",LineString
1681,1996-10-03T04:00:00,2023-01-01T02:00:00,Ordener,880,Ordener-Hermel-Pl_Jules_Joffrin,881,Baudelique-Ordener,2.345979514137637,48.89223354258474,Feature,"[[2.3469453421371416, 48.89205762656754], [2.3450136861381323, 48.89240945860194]]",LineString
4795,1996-10-17T04:00:00,2023-01-01T02:00:00,Av_Daumesnil,2555,Av_Daumesnil-Fecamp,3191,Av_Daumesnil-Cannebiere,2.4003440044547895,48.83774220623846,Feature,"[[2.3985490200456168, 48.838398982981836], [2.402138988863962, 48.83708542949509]]",LineString
880,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Poniatowski,508,Pte_Doree,507,Bd_Poniatowski-Picpus,2.4056654179836037,48.83480326896868,Feature,"[[2.4046438824336986, 48.83420956379948], [2.4066869535335087, 48.83539697413787]]",LineString
885,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Soult,510,Bd_Soult-Rottembourg,511,Bd_Soult-Montempoivre,2.4087458803080137,48.83975208282396,Feature,"[[2.4090325288574164, 48.84068089240276], [2.4084592317586115, 48.83882327324517]]",LineString
883,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Soult,509,Bd_Soult-Colonel_Oudot,3476,Bd_Soult-Nlle_Caledonie,2.4081309960307187,48.83775963007029,Feature,"[[2.40826646421878, 48.83819862212526], [2.4079955278426572, 48.83732063801531]]",LineString
1045,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Lefebvre,583,Bd_Lefebvre-Olivier_de_Serres,582,Bd_Lefebvre-Parc_Expo,2.2910077861319693,48.831366471844795,Feature,"[[2.289835474764141, 48.8318733592397], [2.2921800974997977, 48.83085958444989]]",LineString
7194,2019-03-28T02:00:00,2023-01-01T02:00:00,Av_Emile_Zola,3726,Av_Emile_Zola-Violet,2978,Fremicourt-Fondary,2.294148365634881,48.84703198290607,Feature,"[[2.2959858820383423, 48.8471304518192], [2.2923108492314195, 48.84693351399294]]",LineString
6668,2009-01-12T02:00:00,2023-01-01T02:00:00,Commerce,2978,Fremicourt-Fondary,2943,Bd_Grenelle-Av_Motte_Picquet,2.296831638995278,48.84805942219126,Feature,"[[2.2977149033166895, 48.84895363232573], [2.2973004581749996, 48.8485446976582], [2.2965737810404914, 48.84782373102505], [2.2959858820383423, 48.8471304518192]]",LineString
7204,2019-04-24T04:00:00,2023-01-01T02:00:00,Menilmontant,3734,Menilmontant-Jakubowicz,3733,Menilmontant-Pixerecourt-Chine,2.39663727478691,48.8701500580199,Feature,"[[2.395782727654023, 48.87006512444445], [2.3974918219197963, 48.87023499159536]]",LineString
1890,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Bessieres,2018,Bd_Bessieres-Dr_Brousse,2019,Bd_Bessieres-Joncquiere,2.317328836703757,48.89567269303524,Feature,"[[2.3163114914393446, 48.895296314232326], [2.318346181968169, 48.89604907183815]]",LineString
1633,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Barbes,865,Bd_Barbes-Doudeauville,866,Bd_Barbes-Simart-Labat,2.349498007390421,48.88892324862679,Feature,"[[2.3495023000367983, 48.889509173251305], [2.3494937147440433, 48.88833732400227]]",LineString
6207,1999-03-16T02:00:00,2023-01-01T02:00:00,Bd_Magenta,664,Pl_Republique-Bd_Magenta,3222,Bd_Magenta-Chateau_d'Eau,2.3626993774135134,48.8687145431324,Feature,"[[2.362484584864532, 48.868964090585095], [2.3629141699624947, 48.86846499567971]]",LineString
6125,1998-04-16T04:00:00,2023-01-01T02:00:00,Bd_Diderot,2582,Av_Daumesnil-Bd_Diderot,3176,Bd_Diderot-Legraverend,2.3765843934877866,48.846133498491206,Feature,"[[2.3757924466567415, 48.84603606340665], [2.3773763403188313, 48.84623093357577]]",LineString
6441,2001-10-10T04:00:00,2023-01-01T02:00:00,Neuve_Tolbiac,3331,Neuve_Tolbiac-Jean_Anouilh,3330,Neuve_Tolbiac-Pao_Casals,2.3781939419765648,48.83128371676534,Feature,"[[2.3776696450016352, 48.830990921896635], [2.378718238951494, 48.831576511634054]]",LineString
348,1996-10-03T04:00:00,2023-01-01T02:00:00,Sevres,202,Sevres-Babylone,118,Sevres-Sts_Peres,2.327716286504817,48.851806970383585,Feature,"[[2.3285543495282965, 48.85194182839735], [2.3273430919257265, 48.851733038340626], [2.326873385554655, 48.85172152012905]]",LineString
1684,2005-01-01T02:00:00,2019-06-01T04:00:00,Bd_Ney,897,caserne_1,896,Bd_Ney-Ruisseau,2.3444082559962043,48.8978860333211,Feature,"[[2.3442635595609684, 48.89787264627785], [2.3445529524314397, 48.89789942036435]]",LineString
1554,2005-01-01T02:00:00,2019-06-01T04:00:00,Bd_Magenta,819,Bd_Magenta-Rue_Fbg_St_Martin,826,Bd_Magenta-Lancry,2.359425125501991,48.87258427298939,Feature,"[[2.360465580013342, 48.87139686975752], [2.3583846709906404, 48.87377167622125]]",LineString
4226,2005-01-01T02:00:00,2019-06-01T04:00:00,Bd_Haussmann,2261,Av_Friedland-Rue_Fbg_St_Honore,2269,Bd_Haussmann-Courcelles,2.3054470290446014,48.87492165108901,Feature,"[[2.30554541125264, 48.87492895798306], [2.3053486468365634, 48.87491434419497]]",LineString
4756,2005-01-01T02:00:00,2019-06-01T04:00:00,Bd_Port_Royal,2532,Port_Royal-Face_24,2541,Bd_Port_Royal-Bd_St_Marcel,2.3480622296448126,48.83726597172765,Feature,"[[2.3489974261355937, 48.83716685914326], [2.3471270331540315, 48.83736508431205]]",LineString
1687,2005-01-01T02:00:00,2019-06-01T04:00:00,Bd_de_Bercy,2711,Bd_Bercy-Finances,894,Bd_Bercy-Quai_Rapee,2.3771744698724637,48.83914343490729,Feature,"[[2.376372614649684, 48.83871699997972], [2.3779763250952435, 48.83956986983487]]",LineString
1912,2005-01-01T02:00:00,2019-06-01T04:00:00,Clichy,2057,Pl_Clichy-Bd_Batignolles,3076,Clichy-Liege-Moncey,2.3274503008678495,48.883526150235994,Feature,"[[2.327501955181449, 48.88335987968705], [2.3273986465542498, 48.883692420784946]]",LineString
59,2005-01-01T02:00:00,2016-07-13T04:00:00,VGP,55,VGP-Rampe_Lobau,56,VGP-Edouard_Colonne,2.347829615947604,48.85675199167492,Feature,"[[2.344279000585025, 48.85779329840687], [2.347449490588202, 48.85689505430109], [2.348777711321472, 48.856535579529954], [2.3513362398546955, 48.85557690828894]]",LineString
6845,2005-01-01T02:00:00,2019-06-01T04:00:00,Av_Raymond_Poincare,3548,Poincare_Trocadero,2399,Poincarre-St_Didier,2.286263183702183,48.86565574604959,Feature,"[[2.286111524820722, 48.86626255510161], [2.286414842583645, 48.86504893699757]]",LineString
5706,2005-01-01T02:00:00,2019-06-01T04:00:00,Pl_Marechal_Juin4,2988,Pl_Marechal_Juin-Bd_Pereire2,2987,Pl_Marechal_Juin-Av_Villiers2,2.297956124614419,48.88501841464742,Feature,"[[2.298001150175468, 48.8849084024068], [2.29791109905337, 48.88512842688804]]",LineString
4729,2005-01-01T02:00:00,2019-06-01T04:00:00,Pt_Mirabeau-Amiral_Cloue,2401,Pl_de_Barcelone,2387,Rond_Point_Mirabeau,2.275683486002224,48.84663520434056,Feature,"[[2.2769368542803092, 48.846127302510254], [2.274430117724139, 48.847143106170854]]",LineString
270,2005-01-01T02:00:00,2019-06-01T04:00:00,Av_Champs_Elysees,136,Av_Champs_Elysees-Dutuit,162,Av_Champs_Elysees-Clemenceau,2.3153691680671855,48.86721030114421,Feature,"[[2.31460147894103, 48.86746249326892], [2.3161368571933405, 48.86695810901951]]",LineString
4565,2005-01-01T02:00:00,2019-06-01T04:00:00,Route_de_la_Muette_a_Neuilly,2436,Muette_a_Neuilly-BP,2410,Place_de_Colombie,2.2676908990350553,48.86350181165614,Feature,"[[2.268473025236474, 48.86317316192367], [2.267672199615391, 48.86336965656399], [2.267032024139348, 48.8640429509771]]",LineString
939,2005-01-01T02:00:00,2019-06-01T04:00:00,Ech_Vincennes_1,524,Pte_Vincennes-Acces_PI,523,Pte_Vincennes-Sortie_PI,2.4138616172195926,48.84652459673443,Feature,"[[2.4137804397095577, 48.84659763576119], [2.4139427947296275, 48.846451557707674]]",LineString
582,2005-01-01T02:00:00,2019-06-01T04:00:00,Bd_St_Michel,347,Bd_St_Michel-Gay_Lussac,346,Pl_Edmond_Rostand,2.3408147138832387,48.84749078073817,Feature,"[[2.340932691557701, 48.847380551032536], [2.3408095384563925, 48.847510351643734], [2.340681968757251, 48.84758205613301]]",LineString
216,2005-01-01T02:00:00,2016-07-13T04:00:00,VGP_Souterrain_Tuileries,131,Sortie_Souterrain_Tuileries,3500,Quai_Tuileries-face_28,2.333982768482934,48.8601147752647,Feature,"[[2.32764071483481, 48.86174570155884], [2.331780750733134, 48.860550154361704], [2.33512084737743, 48.85979922044332], [2.340377561808952, 48.85869620017817]]",LineString
921,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Pte_d'Ivry,529,Pte_Ivry-PI,530,Pte_Ivry-PE,2.373232255412153,48.8196051606499,Feature,"[[2.373549858466391, 48.819449892790956], [2.372914652357915, 48.819760428508836]]",LineString
914,1996-10-03T04:00:00,2023-01-01T02:00:00,Av_Pte_Vincennes,524,Pte_Vincennes-Acces_PI,514,Bd_Davout-Pte_de_Vincennes,2.4125297263346037,48.84682483406492,Feature,"[[2.4112583311557794, 48.84689550111497], [2.411524565180417, 48.84692967333724], [2.4132171401958233, 48.84678544736364], [2.4137804397095577, 48.84659763576119]]",LineString
4236,1996-10-10T04:00:00,2023-01-01T02:00:00,Bd_Berthier,2254,Bd_Berthier-Roll,2276,Pl_Paul_Leautaud,2.2988620207981394,48.88759791832548,Feature,"[[2.2979443528920096, 48.887207500616796], [2.299779688704269, 48.88798833603416]]",LineString
4200,1996-10-10T04:00:00,2023-01-01T02:00:00,Bd_Berthier,2023,Pont_SNCF,2250,Bd_Berthier-Av_Pte_d'Asnieres,2.3061062624080195,48.890992065583745,Feature,"[[2.3040511123740837, 48.890022619815625], [2.308161412441955, 48.891961511351866]]",LineString
1572,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Magenta,834,Magenta-Barbes-Chapelle-Rochech,832,Magenta-Guy_Patin-Ambroise_Pare,2.350263606527279,48.88282925252331,Feature,"[[2.3509229136379672, 48.88205836349541], [2.3496042994165913, 48.883600141551206]]",LineString
461,1996-10-03T04:00:00,2023-01-01T02:00:00,Quai_de_la_Rapee_W,276,Rapee-Traversiere,273,Rapee-Siege_RATP_W,2.370396121228625,48.84341893321751,Feature,"[[2.3719076092885927, 48.8422844957119], [2.369406281988469, 48.84413288672648], [2.3691457481551472, 48.84439213855117], [2.3690467609533066, 48.84468311688141]]",LineString
5093,1996-10-21T04:00:00,2023-01-01T02:00:00,Bd_Vincent_Auriol,2690,Bd_Vincent_Auriol-Av_de_France,2689,Bd_Vincent_Auriol-Face_N?55,2.3702862418055175,48.8356135435128,Feature,"[[2.3690039153031215, 48.835080202029815], [2.370174852931932, 48.835531416116375], [2.371484052291364, 48.8361724547212], [2.371543745634465, 48.83620352668239]]",LineString
4648,1996-10-16T04:00:00,2023-01-01T02:00:00,Av_de_Versailles,2474,Versailles-Reynaud,2473,Av_Versailles-Boileau,2.2619162615834347,48.839337631522035,Feature,"[[2.262716151555089, 48.839581728620665], [2.2611163716117804, 48.83909353442339]]",LineString
467,1996-10-03T04:00:00,2023-01-01T02:00:00,Bd_Bastille,279,Bd_Bastille-Bercy,270,Bd_Bastille-Pt_Morland-Rapee,2.3672698927724234,48.847281938196446,Feature,"[[2.366907982052137, 48.84645661309978], [2.36763180349271, 48.8481072632931]]",LineString
32,1996-10-03T04:00:00,2023-01-01T02:00:00,Rivoli,32,Rivoli-Louvre,31,Rivoli-Arbre_Sec,2.341582721251335,48.86067946608055,Feature,"[[2.342310612101265, 48.86044484211136], [2.3408548304014047, 48.86091409004973]]",LineString
5811,1997-03-13T02:00:00,2023-01-01T02:00:00,Bd_Raspail,3033,Bd_Raspail-Fleurus,3032,Bd_Raspail-Huysmans,2.3285233996783203,48.84603350499285,Feature,"[[2.328709083782853, 48.84535336592601], [2.328337715573787, 48.8467136440597]]",LineString
1931,1996-10-03T04:00:00,2023-01-01T02:00:00,La_Fayette,2114,La_Fayette-Le_Peletier,2113,La_Fayette-Laffitte-Provence,2.3382535852422652,48.87439881725645,Feature,"[[2.337192415318283, 48.87412697620947], [2.339314755166248, 48.87467065830342]]",LineString
